assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
11,2,12,0.45528,0,57,6,Sundqvist,0,28,8476897,-6,17,0.29824,C,4,5,20242025,0,0,0.11111,R,54,Oskar Sundqvist,STL,794.0175
11,5,13,0.5514,0,25,6,Monahan,0,16,8477497,-5,17,0.68,C,1,4,20222023,0,0,0.10909,L,55,Sean Monahan,MTL,1042.04
11,6,17,0.25,2,76,6,Hunt,0,52,8478211,-10,17,0.22368,L,0,0,20212022,0,0,0.06382,L,94,Dryden Hunt,NYR,737.2236
11,5,16,0.32558,3,71,6,Greer,0,96,8478421,4,17,0.23943,L,0,0,20242025,1,1,0.08219,L,73,A.J. Greer,FLA,571.1267
11,6,16,,2,70,6,Chatfield,0,28,8478970,23,17,0.24285,D,0,0,20242025,0,1,0.05769,R,104,Jalen Chatfield,CAR,1133.9142
11,4,15,0.125,1,57,6,Kuokkanen,0,10,8479511,-10,17,0.29824,C,1,1,20212022,1,1,0.09375,L,64,Janne Kuokkanen,NJD,809.4912
11,6,17,0.28571,1,80,6,Duhaime,0,122,8479520,-2,17,0.2125,R,0,0,20212022,0,0,0.06593,L,91,Brandon Duhaime,MIN,613.0875
11,3,13,0.25,0,51,6,Kovalenko,0,16,8481042,-8,17,0.33333,R,3,4,20242025,0,0,0.14285,L,42,Nikolai Kovalenko,"COL,SJS",719.2156
12,4,16,,1,66,5,Schenn,0,61,8474568,15,17,0.25757,D,0,0,20212022,1,1,0.0641,R,78,Luke Schenn,VAN,1032.5909
12,3,13,0.51282,0,60,5,Beauvillier,0,8,8478463,-8,17,0.28333,L,2,4,20232024,0,0,0.04761,L,105,Anthony Beauvillier,"VAN,CHI,NSH",814.85
12,5,17,0.0,0,55,5,Anderson,0,8,8479315,5,17,0.30909,R,0,0,20232024,0,0,0.08771,R,57,Joey Anderson,CHI,812.8727
12,5,17,,1,57,5,Fabbro,0,34,8479371,15,17,0.29824,D,0,0,20242025,0,0,0.07462,R,67,Dante Fabbro,"NSH,CBJ",1260.6842
12,4,15,0.29113,0,59,5,Leason,0,20,8481517,-1,17,0.28813,R,1,2,20242025,0,0,0.06493,R,77,Brett Leason,ANA,789.0
12,4,16,,2,30,5,Byram,0,12,8481524,7,17,0.56666,D,1,1,20212022,0,0,0.10204,L,49,Bowen Byram,COL,1128.4666
12,4,15,,1,71,5,Schneider,1,16,8482073,6,17,0.23943,D,0,0,20242025,1,2,0.05813,R,86,Braden Schneider,NYR,1064.0281
12,5,14,,0,58,5,Mintyukov,0,18,8483490,-3,17,0.2931,D,0,3,20242025,0,0,0.07936,L,63,Pavel Mintyukov,ANA,1060.5517
13,4,14,,0,55,4,Martinez,0,6,8474166,-2,17,0.30909,D,0,3,20232024,0,0,0.05555,L,72,Alec Martinez,VGK,1142.6545
13,3,15,,0,70,4,McNabb,0,24,8475188,36,17,0.24285,D,0,0,20242025,1,2,0.05194,L,77,Brayden McNabb,VGK,1207.6714
13,4,15,0.47048,0,69,4,Sheahan,0,2,8475772,6,17,0.24637,C,0,0,20212022,0,2,0.05797,L,69,Riley Sheahan,SEA,722.6811
13,3,13,,0,70,4,Reilly,0,32,8476422,-1,17,0.24285,D,0,3,20212022,1,1,0.02962,L,135,Mike Reilly,BOS,1137.4428
13,4,15,,0,72,4,Zadorov,0,135,8477507,14,17,0.23611,D,0,0,20242025,0,2,0.04166,L,96,Nikita Zadorov,BOS,1232.8194
13,4,17,0.44444,1,70,4,Toropchenko,0,23,8480281,4,17,0.24285,R,0,0,20242025,0,0,0.05128,L,78,Alexey Toropchenko,STL,750.5571
13,4,16,,0,65,4,Harris,0,26,8480887,-3,17,0.26153,D,0,1,20222023,0,0,0.05714,L,70,Jordan Harris,MTL,1119.1384
13,4,17,0.46254,2,80,4,Krebs,0,67,8481522,2,17,0.2125,C,0,0,20232024,0,0,0.05405,L,74,Peyton Krebs,BUF,750.3375
13,4,15,0.0,1,69,4,Smith,0,60,8482062,-3,17,0.24637,R,0,0,20222023,0,2,0.0625,L,64,Cole Smith,NSH,764.5507
14,3,17,,0,78,3,Cole,0,61,8474013,13,17,0.21794,D,0,0,20222023,0,0,0.02752,L,109,Ian Cole,TBL,1163.1794
14,3,16,,0,62,3,Savard,0,36,8475233,-22,17,0.27419,D,0,0,20212022,0,1,0.04545,R,66,David Savard,MTL,1247.4354
14,3,17,,2,71,3,DeMelo,0,36,8476331,25,17,0.23943,D,0,0,20242025,0,0,0.04761,R,63,Dylan DeMelo,WPG,1286.7042
14,3,15,,0,50,3,Hunt,0,12,8476779,-3,17,0.34,D,0,2,20212022,0,0,0.04477,L,67,Brad Hunt,VAN,915.18
14,3,15,0.53949,1,75,3,Nosek,0,32,8477931,-9,17,0.22666,L,0,0,20212022,0,2,0.03571,L,84,Tomas Nosek,BOS,800.5066
14,3,16,,0,82,3,Mikkola,0,69,8478859,11,17,0.20731,D,0,0,20232024,0,1,0.03225,L,93,Niko Mikkola,FLA,1202.2073
14,3,17,,1,76,3,Lindgren,0,36,8479324,22,17,0.22368,D,0,0,20232024,0,0,0.04109,L,73,Ryan Lindgren,NYR,1161.0131
14,3,17,,1,81,3,Hague,1,51,8479980,7,17,0.20987,D,0,0,20222023,0,0,0.02912,L,103,Nicolas Hague,VGK,1085.4567
15,2,16,,1,82,2,Suter,0,28,8470600,14,17,0.20731,D,0,0,20232024,0,1,0.0196,L,102,Ryan Suter,DAL,1136.3902
15,2,17,,0,72,2,Gudas,0,79,8475462,14,17,0.23611,D,0,0,20222023,0,0,0.01818,R,110,Radko Gudas,FLA,1041.6527
15,2,16,,0,63,2,Tanev,0,18,8475690,27,17,0.26984,D,0,0,20242025,0,1,0.05714,R,35,Chris Tanev,TOR,1183.1904
15,2,14,0.41481,0,68,2,Janmark,0,16,8477406,-4,17,0.25,C,0,0,20242025,0,3,0.04651,L,43,Mattias Janmark,EDM,779.5
15,2,13,,0,68,2,Välimäki,0,12,8479976,12,17,0.25,D,0,4,20232024,0,0,0.02898,L,69,Juuso Välimäki,ARI,1145.6323
15,2,14,,1,71,2,LaCombe,0,24,8481605,-24,17,0.23943,D,0,2,20232024,0,1,0.03636,L,55,Jackson LaCombe,ANA,1162.6338
16,1,16,,0,78,1,Myers,0,76,8474574,-16,17,0.21794,D,0,0,20222023,0,1,0.01,R,100,Tyler Myers,VAN,1254.3846
16,1,15,,0,82,1,McNabb,0,51,8475188,17,17,0.20731,D,0,0,20222023,0,2,0.01123,L,89,Brayden McNabb,VGK,1190.6219
16,1,16,,0,72,1,Oleksiak,0,54,8476467,-1,17,0.23611,D,0,0,20212022,0,1,0.01052,L,95,Jamie Oleksiak,SEA,1159.9722
16,1,17,,0,58,1,Murphy,0,46,8476473,-1,17,0.2931,D,0,0,20242025,0,0,0.01449,R,69,Connor Murphy,CHI,1249.362
16,1,16,,0,72,1,van Riemsdyk,0,40,8477845,-3,17,0.23611,D,0,0,20212022,0,1,0.01333,R,75,Trevor van Riemsdyk,WSH,1048.0833
16,1,17,,1,72,1,Kovacevic,0,59,8480192,13,17,0.23611,D,0,0,20242025,0,0,0.01492,R,67,Johnathan Kovacevic,NJD,1184.625
16,1,8,,0,72,1,Addison,0,72,8480884,-38,17,0.23611,D,0,9,20232024,0,0,0.01075,R,93,Calen Addison,"MIN,SJS",1035.875
17,0,17,,0,49,0,Pelech,0,28,8476917,5,17,0.34693,D,0,0,20242025,0,0,0.0,L,95,Adam Pelech,NYI,1289.0612
17,0,11,,0,54,0,Perunovich,0,12,8481059,1,17,0.31481,D,0,6,20232024,0,0,0.0,L,36,Scott Perunovich,STL,916.3148
5,7,12,0.28571,2,25,11,Vrana,1,10,8477944,3,16,0.64,L,4,4,20222023,0,0,0.1746,L,63,Jakub Vrana,"DET,STL",873.0
6,9,15,0.55567,3,74,10,Cizikas,0,48,8475231,-3,16,0.21621,C,0,0,20212022,1,1,0.10989,L,91,Casey Cizikas,NYI,824.8108
6,9,15,0.35,1,67,10,Watson,0,91,8475766,-3,16,0.2388,L,0,0,20212022,1,1,0.11363,R,88,Austin Watson,OTT,719.4925
6,7,13,0.53375,0,77,10,Carrick,0,102,8475842,-11,16,0.20779,C,1,1,20232024,2,2,0.10869,R,92,Sam Carrick,"ANA,EDM",733.3376
7,9,15,0.22222,2,64,9,Smith,0,18,8475225,5,16,0.25,C,0,1,20222023,0,0,0.08653,R,104,Craig Smith,"BOS,WSH",659.9843
7,9,14,0.58701,1,82,9,Glendening,0,15,8476822,-17,16,0.19512,C,0,0,20212022,0,2,0.07758,R,116,Luke Glendening,DAL,846.939
7,9,16,0.48461,2,40,9,Brodzinski,0,4,8477380,9,16,0.4,C,0,0,20242025,0,0,0.16666,R,54,Jonny Brodzinski,NYR,666.025
7,9,16,0.0,2,63,9,Koepke,0,12,8481043,5,16,0.25396,L,0,0,20242025,0,0,0.12676,L,71,Cole Koepke,BOS,660.1111
8,7,13,0.42628,2,82,8,Lewis,0,20,8473453,7,16,0.19512,C,0,1,20232024,1,2,0.06153,R,130,Trevor Lewis,LAK,698.1463
8,8,15,0.4892,0,70,8,Lazar,0,16,8477508,-2,16,0.22857,C,0,0,20212022,0,1,0.08421,R,95,Curtis Lazar,BOS,719.6428
8,8,16,0.45512,0,44,8,Fabbri,0,20,8477952,-6,16,0.36363,C,0,0,20242025,0,0,0.12307,L,65,Robby Fabbri,ANA,972.2727
8,6,10,0.35514,2,59,8,Yamamoto,0,18,8479977,-9,16,0.27118,R,2,6,20232024,0,0,0.13114,R,61,Kailer Yamamoto,SEA,719.4915
8,4,11,0.375,1,56,8,Bemstrom,0,12,8480205,-5,16,0.28571,C,4,5,20232024,0,0,0.09638,R,83,Emil Bemstrom,"CBJ,PIT",668.4107
9,7,16,0.5,0,61,7,Pitlick,0,14,8475752,-1,16,0.26229,C,0,0,20222023,0,0,0.12962,R,54,Tyler Pitlick,STL,604.5409
9,6,13,0.53846,2,76,7,Raffl,0,16,8477290,-19,16,0.21052,L,0,0,20212022,1,3,0.07446,L,94,Michael Raffl,DAL,872.171
9,2,7,0.5,1,49,7,Burakovsky,0,14,8477444,-15,16,0.32653,L,5,9,20232024,0,0,0.07608,L,92,Andre Burakovsky,SEA,873.8979
9,7,16,0.49454,0,59,7,Dickinson,0,38,8477450,-11,16,0.27118,C,0,0,20242025,0,0,0.125,L,56,Jason Dickinson,CHI,941.9491
9,4,8,0.38461,3,28,7,Fabbri,1,22,8477952,-1,16,0.57142,C,3,8,20222023,0,0,0.2,L,35,Robby Fabbri,DET,959.8928
9,7,14,0.3,0,66,7,Tanev,0,51,8479293,2,16,0.24242,L,0,0,20232024,0,2,0.09589,L,73,Brandon Tanev,SEA,875.2272
9,6,15,0.35,1,35,7,Wahlstrom,0,32,8480789,5,16,0.45714,R,1,1,20222023,0,0,0.1,R,70,Oliver Wahlstrom,NYI,729.9428
9,7,15,0.38235,0,69,7,O'Connor,0,19,8481186,-8,16,0.23188,R,0,0,20242025,0,1,0.09459,R,74,Logan O'Connor,COL,858.1304
10,5,14,0.42307,1,80,6,Lewis,0,12,8473453,-1,16,0.2,C,0,1,20212022,1,1,0.05555,R,108,Trevor Lewis,CGY,769.8875
10,6,16,,1,80,6,Dumoulin,0,20,8475208,3,16,0.2,D,0,0,20232024,0,0,0.08695,L,69,Brian Dumoulin,SEA,1020.9375
10,6,16,,1,82,6,Hakanpää,0,60,8475825,18,16,0.19512,D,0,0,20222023,0,0,0.06976,R,86,Jani Hakanpää,DAL,1159.8536
10,6,16,,0,67,6,Manson,0,65,8476312,-11,16,0.2388,D,0,0,20212022,0,0,0.06521,R,92,Josh Manson,"ANA,COL",1138.6567
10,6,16,0.33333,0,60,6,Aube-Kubel,0,23,8477979,4,16,0.26666,R,0,0,20232024,0,0,0.10344,R,58,Nicolas Aube-Kubel,WSH,732.45
10,6,14,0.47826,0,52,6,Comtois,0,46,8480031,-17,16,0.30769,L,0,2,20212022,0,0,0.08333,L,72,Maxime Comtois,ANA,848.1153
10,6,16,,1,67,6,Fehervary,0,31,8480796,-11,16,0.2388,D,0,0,20222023,0,0,0.06593,L,91,Martin Fehervary,WSH,1200.0149
10,5,13,,2,60,6,Lundkvist,1,26,8480878,-5,16,0.26666,D,1,3,20222023,0,0,0.06382,R,94,Nils Lundkvist,DAL,978.5333
10,5,15,0.5,1,37,6,Ylonen,0,0,8481058,-11,16,0.43243,R,1,1,20222023,0,0,0.13953,R,43,Jesse Ylonen,MTL,806.8108
10,6,16,0.4,1,42,6,Johnson,1,10,8482660,-2,16,0.38095,C,0,0,20232024,0,0,0.09677,L,62,Kent Johnson,CBJ,812.5
10,6,15,0.48437,1,42,6,Nazar,0,22,8483493,-11,16,0.38095,C,0,1,20242025,0,0,0.09677,R,62,Frank Nazar,CHI,925.6666
11,5,15,0.5,2,72,5,Simmonds,0,96,8474190,-7,16,0.22222,R,0,1,20212022,0,0,0.06329,R,79,Wayne Simmonds,TOR,559.8194
11,4,15,0.47356,0,55,5,Bjugstad,0,12,8475760,-9,16,0.2909,C,1,1,20242025,0,0,0.05102,R,98,Nick Bjugstad,UTA,749.4363
11,1,8,,0,20,5,Hamilton,0,20,8476462,-8,16,0.8,D,4,8,20232024,0,0,0.08196,R,61,Dougie Hamilton,NJD,1258.5
11,4,15,0.2,0,41,5,Appleton,0,8,8478891,2,16,0.39024,C,1,1,20222023,0,0,0.07042,R,71,Mason Appleton,WPG,961.1463
11,5,16,0.0,1,75,5,Puljujarvi,0,32,8479344,-13,16,0.21333,R,0,0,20222023,0,0,0.04,R,125,Jesse Puljujarvi,"EDM,CAR",733.9066
11,5,15,0.2,2,58,5,Katchouk,0,27,8479383,-10,16,0.27586,L,0,0,20222023,0,1,0.07352,L,68,Boris Katchouk,CHI,725.3793
11,4,14,0.48394,0,55,5,Frost,0,14,8480028,-11,16,0.2909,C,1,2,20212022,0,0,0.05882,L,85,Morgan Frost,PHI,835.3454
11,5,13,,3,51,5,Sandin,0,4,8480873,9,16,0.31372,D,0,3,20212022,0,0,0.10869,L,46,Rasmus Sandin,TOR,1017.5686
11,3,14,0.43434,0,65,5,Reichel,0,12,8482117,-29,16,0.24615,L,2,2,20232024,0,0,0.05952,L,84,Lukas Reichel,CHI,846.6307
12,3,14,0.38095,0,74,4,Cogliano,0,20,8471699,-18,16,0.21621,C,0,0,20212022,1,2,0.05333,L,75,Andrew Cogliano,"SJS,COL",760.1891
12,4,15,0.375,0,51,4,Maroon,0,60,8474034,-11,16,0.31372,L,0,1,20232024,0,0,0.07142,L,56,Patrick Maroon,"MIN,BOS",770.5098
12,4,16,0.42857,0,51,4,Leivo,0,25,8476410,0,16,0.31372,L,0,0,20222023,0,0,0.04395,R,91,Josh Leivo,STL,713.4705
12,4,15,0.52,1,63,4,Blueger,0,30,8476927,-9,16,0.25396,C,0,0,20222023,0,1,0.04705,L,85,Teddy Blueger,"PIT,VGK",774.5873
12,3,12,,1,73,4,Jones,1,40,8478452,-19,16,0.21917,D,1,4,20222023,0,0,0.04651,L,86,Caleb Jones,CHI,1152.5753
12,4,16,,1,82,4,Mahura,0,48,8479372,17,16,0.19512,D,0,0,20222023,0,0,0.05128,L,78,Josh Mahura,FLA,842.3902
12,4,14,0.38185,1,68,4,Aman,0,18,8482496,-12,16,0.23529,C,0,0,20222023,0,2,0.08,L,50,Nils Aman,VAN,762.1323
13,3,16,,0,80,3,Johnson,0,38,8471677,15,16,0.2,D,0,0,20232024,0,0,0.03947,L,76,Jack Johnson,COL,895.6375
13,3,16,,1,71,3,Staal,0,28,8471686,-1,16,0.22535,D,0,0,20212022,0,0,0.03947,L,76,Marc Staal,DET,1045.3239
13,3,16,,0,67,3,Kulikov,0,34,8475179,-13,16,0.2388,D,0,0,20222023,0,0,0.03571,L,84,Dmitry Kulikov,"ANA,PIT",1168.4477
13,2,15,,0,77,3,Gudas,0,105,8475462,27,16,0.20779,D,0,0,20212022,1,1,0.03,R,100,Radko Gudas,FLA,1080.935
13,3,15,,1,82,3,Kulak,0,30,8476967,0,16,0.19512,D,0,1,20232024,0,0,0.03191,L,94,Brett Kulak,EDM,923.0609
13,3,15,,0,78,3,Soucy,0,68,8477369,18,16,0.20512,D,0,0,20222023,0,1,0.03448,L,87,Carson Soucy,SEA,977.5128
13,3,14,,0,75,3,Carlo,0,38,8478443,44,16,0.21333,D,0,0,20222023,0,2,0.03191,R,94,Brandon Carlo,BOS,1129.84
13,3,15,,1,61,3,Bear,0,25,8478451,6,16,0.26229,D,0,0,20222023,0,1,0.04,R,75,Ethan Bear,VAN,1111.6229
13,3,15,,0,66,3,Fehervary,0,24,8480796,-7,16,0.24242,D,0,0,20232024,0,1,0.04918,L,61,Martin Fehervary,WSH,1177.8636
14,2,15,,0,65,2,Holden,0,10,8474207,0,16,0.24615,D,0,0,20222023,0,1,0.02739,L,73,Nick Holden,OTT,1002.4307
14,2,15,,0,66,2,Ristolainen,0,38,8477499,-9,16,0.24242,D,0,1,20212022,0,0,0.02061,R,97,Rasmus Ristolainen,PHI,1286.4393
14,1,14,,0,70,2,Cernak,0,53,8478416,8,16,0.22857,D,0,0,20222023,1,2,0.02298,R,87,Erik Cernak,TBL,1154.4142
14,2,14,,1,76,2,Vlasic,0,45,8481568,-4,16,0.21052,D,0,2,20232024,0,0,0.02816,L,71,Alex Vlasic,CHI,1288.7236
15,1,15,,1,58,1,Pelech,1,27,8476917,-2,16,0.27586,D,0,0,20232024,0,1,0.01408,L,71,Adam Pelech,NYI,1216.8965
15,0,14,,0,66,1,Peeke,0,8,8479369,-8,16,0.24242,D,0,0,20242025,1,2,0.01428,R,70,Andrew Peeke,BOS,1110.4848
16,0,15,,0,64,0,Lilleberg,0,93,8482929,-5,16,0.25,D,0,0,20242025,0,1,0.0,L,41,Emil Lilleberg,TBL,922.4218
4,5,9,0.625,4,72,11,Carter,0,12,8470604,-7,15,0.20833,C,4,4,20232024,2,2,0.12222,R,90,Jeff Carter,PIT,754.2361
4,7,11,0.4054,2,74,11,Kubalik,0,19,8477330,-30,15,0.2027,L,4,4,20232024,0,0,0.12087,L,91,Dominik Kubalik,OTT,727.3108
4,9,13,0.51377,3,81,11,Stenlund,0,62,8478831,-10,15,0.18518,C,0,0,20232024,2,2,0.1358,R,81,Kevin Stenlund,FLA,756.2469
4,9,13,0.47368,2,28,11,Nylander,0,6,8479423,-1,15,0.53571,L,2,2,20232024,0,0,0.15277,R,72,Alexander Nylander,"PIT,CBJ",974.9285
5,10,15,0.5,0,48,10,Jankowski,0,17,8476873,5,15,0.3125,L,0,0,20242025,0,0,0.18867,L,53,Mark Jankowski,"NSH,CAR",740.5833
5,9,14,0.46875,2,70,10,Crouse,0,32,8478474,-6,15,0.21428,L,1,1,20242025,0,0,0.08928,L,112,Lawson Crouse,UTA,840.1285
6,6,12,0.5,3,30,9,Tanev,0,13,8479293,4,15,0.5,L,2,2,20212022,1,1,0.17647,L,51,Brandon Tanev,SEA,874.1333
6,9,15,0.16666,2,60,9,Allison,0,36,8479322,-3,15,0.25,R,0,0,20222023,0,0,0.10112,R,89,Wade Allison,PHI,773.6833
6,9,15,0.31578,1,54,9,Grundstrom,0,26,8479336,4,15,0.27777,R,0,0,20212022,0,0,0.10843,L,83,Carl Grundstrom,LAK,653.3888
7,6,13,0.29508,2,68,8,Vesey,0,12,8476918,-24,15,0.22058,L,0,0,20212022,2,2,0.07272,L,110,Jimmy Vesey,NJD,865.4411
7,8,15,0.43076,0,68,8,White,0,12,8478400,0,15,0.22058,C,0,0,20222023,0,0,0.125,R,64,Colin White,FLA,578.1176
7,7,12,0.43867,0,57,8,Frederic,0,44,8479365,-14,15,0.26315,C,1,3,20242025,0,0,0.10526,L,76,Trent Frederic,BOS,830.1929
7,8,15,0.4826,0,66,8,Veleno,0,22,8480813,-14,15,0.22727,C,0,0,20212022,0,0,0.10958,L,73,Joseph Veleno,DET,792.8636
8,6,13,0.44206,1,68,7,Helm,0,14,8471794,-5,15,0.22058,C,0,0,20212022,1,2,0.07526,L,93,Darren Helm,COL,633.0735
8,7,15,0.53125,3,69,7,Cousins,0,64,8476393,1,15,0.21739,C,0,0,20232024,0,0,0.06306,L,111,Nick Cousins,FLA,731.1594
8,6,13,0.50306,1,32,7,Jankowski,0,8,8476873,11,15,0.46875,L,0,1,20232024,1,1,0.14583,L,48,Mark Jankowski,NSH,760.0312
8,6,14,0.57894,1,58,7,Motte,0,22,8477353,2,15,0.25862,C,0,0,20212022,1,1,0.0693,L,101,Tyler Motte,"VAN,NYR",840.6724
8,7,15,0.51008,2,75,7,Lammikko,0,14,8477996,-6,15,0.2,L,0,0,20212022,0,0,0.10447,L,67,Juho Lammikko,VAN,736.7066
8,6,12,0.0,1,51,7,Olofsson,0,4,8478109,-1,15,0.29411,L,1,3,20232024,0,0,0.10606,L,66,Victor Olofsson,BUF,694.1372
8,7,14,0.4,0,63,7,Pezzetta,0,77,8479543,-4,15,0.23809,L,0,1,20222023,0,0,0.1,L,70,Michael Pezzetta,MTL,559.3492
8,5,12,0.46849,2,62,7,Lizotte,0,20,8481481,11,15,0.24193,C,0,0,20232024,2,3,0.0921,L,76,Blake Lizotte,LAK,709.258
8,4,11,0.0,0,51,7,Kaliyev,0,14,8481560,-3,15,0.29411,R,3,4,20232024,0,0,0.0693,L,101,Arthur Kaliyev,LAK,708.1372
8,7,12,0.38461,0,23,7,Reichel,0,6,8482117,-8,15,0.65217,L,0,3,20222023,0,0,0.16666,L,42,Lukas Reichel,CHI,982.0
8,7,13,,1,24,7,Evangelista,0,6,8482146,7,15,0.625,R,0,2,20222023,0,0,0.12962,R,54,Luke Evangelista,NSH,994.375
8,5,10,,1,29,7,Chinakhov,0,4,8482475,-6,15,0.51724,R,2,5,20242025,0,0,0.10294,L,68,Yegor Chinakhov,CBJ,952.4482
9,5,14,0.73333,1,59,6,Clutterbuck,0,10,8473504,-6,15,0.25423,R,0,0,20212022,1,1,0.08108,R,74,Cal Clutterbuck,NYI,842.5084
9,5,12,0.5,0,65,6,Tatar,0,20,8475193,-2,15,0.23076,L,1,3,20242025,0,0,0.09677,L,62,Tomas Tatar,NJD,652.8461
9,6,15,0.45098,2,59,6,Martinook,0,22,8476921,1,15,0.25423,L,0,0,20212022,0,0,0.07792,L,77,Jordan Martinook,CAR,672.0508
9,5,10,0.33333,1,18,6,Arvidsson,0,14,8478042,4,15,0.83333,L,1,5,20232024,0,0,0.10169,R,59,Viktor Arvidsson,LAK,1001.5
9,6,14,0.47368,0,73,6,Lindblom,0,18,8478067,-16,15,0.20547,L,0,1,20222023,0,0,0.08,L,75,Oskar Lindblom,SJS,634.4383
9,5,13,,0,79,6,Carlo,0,31,8478443,2,15,0.18987,D,0,1,20212022,1,1,0.048,R,125,Brandon Carlo,BOS,1182.3164
9,5,14,0.36666,3,68,6,Lorentz,0,4,8478904,1,15,0.22058,C,0,0,20242025,1,1,0.09523,L,63,Steven Lorentz,TOR,625.1764
9,6,15,0.29729,1,43,6,Bastian,0,31,8479414,7,15,0.34883,R,0,0,20222023,0,0,0.09677,R,62,Nathan Bastian,NJD,746.1395
9,5,13,0.43103,1,46,6,Pitlick,1,22,8479514,-15,15,0.32608,C,1,1,20222023,0,1,0.2,L,30,Rem Pitlick,MTL,775.3478
9,5,13,0.47302,0,58,6,Holmberg,0,25,8480995,-1,15,0.25862,R,0,1,20242025,1,1,0.1,L,60,Pontus Holmberg,TOR,780.0862
9,5,14,0.38405,1,31,6,Zegras,0,30,8481533,-1,15,0.48387,C,1,1,20232024,0,0,0.08219,L,73,Trevor Zegras,ANA,1025.2903
9,2,9,0.5,1,33,6,Guenther,0,10,8482699,-7,15,0.45454,R,4,6,20222023,0,0,0.1132,R,53,Dylan Guenther,ARI,786.7272
10,5,15,0.26666,0,73,5,Reaves,0,43,8471817,-6,15,0.20547,R,0,0,20222023,0,0,0.10416,R,48,Ryan Reaves,"NYR,MIN",559.2465
10,5,15,,0,63,5,Smith,0,61,8474090,-3,15,0.23809,D,0,0,20232024,0,0,0.08333,L,60,Brendan Smith,NJD,966.0317
10,4,13,0.50191,0,56,5,Blackwell,0,12,8476278,1,15,0.26785,C,0,1,20242025,1,1,0.08333,R,60,Colin Blackwell,DAL,696.3571
10,5,15,0.52673,0,70,5,Kuraly,0,22,8476374,-3,15,0.21428,C,0,0,20242025,0,0,0.06944,L,72,Sean Kuraly,CBJ,700.7285
10,3,8,0.49908,1,67,5,Gaudreau,0,12,8477919,-23,15,0.22388,C,2,7,20232024,0,0,0.04761,R,105,Frederick Gaudreau,MIN,836.5373
10,5,14,,1,51,5,Jones,1,18,8478452,-3,15,0.29411,D,0,1,20212022,0,0,0.08771,L,57,Caleb Jones,CHI,1003.4509
10,5,14,0.3125,0,52,5,Jones,0,33,8479368,-6,15,0.28846,L,0,1,20232024,0,0,0.06578,L,76,Max Jones,ANA,723.4807
10,5,15,0.35294,0,54,5,Eyssimont,0,63,8479591,3,15,0.27777,C,0,0,20222023,0,0,0.04032,L,124,Mikey Eyssimont,"WPG,SJS,TBL",735.2222
10,5,15,0.13333,1,66,5,Olivier,0,81,8479671,-20,15,0.22727,R,0,0,20222023,0,0,0.06666,R,75,Mathieu Olivier,CBJ,697.8181
10,5,15,0.5,0,69,5,Aston-Reese,0,28,8479944,9,15,0.21739,C,0,0,20212022,0,0,0.0641,L,78,Zach Aston-Reese,"PIT,ANA",782.2463
10,3,13,0.38961,0,40,5,Doan,0,8,8482659,-4,15,0.375,R,2,2,20242025,0,0,0.07812,R,64,Josh Doan,UTA,818.475
10,4,10,,0,52,5,Zellweger,0,16,8482803,-1,15,0.28846,D,1,5,20242025,0,0,0.04807,L,104,Olen Zellweger,ANA,1145.2307
10,5,8,,2,76,5,Korchinski,1,20,8483466,-39,15,0.19736,D,0,7,20232024,0,0,0.05376,L,93,Kevin Korchinski,CHI,1176.9868
10,5,14,0.437,1,33,5,Poitras,0,6,8483505,4,15,0.45454,C,0,1,20232024,0,0,0.125,R,40,Matthew Poitras,BOS,803.7575
11,4,15,,0,70,4,Bogosian,0,41,8474567,-1,15,0.21428,D,0,0,20242025,0,0,0.05714,R,70,Zach Bogosian,MIN,973.9285
11,4,15,0.36363,0,57,4,Sheary,0,12,8477839,-3,15,0.26315,L,0,0,20232024,0,0,0.08,L,50,Conor Sheary,TBL,666.1403
11,4,15,,1,78,4,Lindgren,0,48,8479324,18,15,0.1923,D,0,0,20212022,0,0,0.05479,L,73,Ryan Lindgren,NYR,1206.0256
11,4,15,0.22222,1,69,4,Aston-Reese,0,25,8479944,-14,15,0.21739,C,0,0,20242025,0,0,0.04444,L,90,Zach Aston-Reese,CBJ,822.2753
11,4,15,,1,62,4,Perbix,0,20,8480246,2,15,0.24193,D,0,0,20242025,0,0,0.07142,R,56,Nick Perbix,TBL,889.8548
11,4,15,,1,57,4,York,0,22,8481546,-7,15,0.26315,D,0,0,20242025,0,0,0.06451,L,62,Cam York,PHI,1279.0877
11,4,15,0.32812,0,58,4,Protas,0,12,8481656,-8,15,0.25862,C,0,0,20222023,0,0,0.04819,L,83,Aliaksei Protas,WSH,691.0344
11,2,12,,1,39,4,Barron,0,20,8482111,-2,15,0.38461,D,1,2,20222023,1,1,0.1,R,40,Justin Barron,MTL,978.2051
11,3,13,,1,43,4,Moser,0,16,8482655,-10,15,0.34883,D,1,2,20212022,0,0,0.1,L,40,J.J. Moser,ARI,1121.5581
11,4,11,0.0,0,65,4,Balinskis,0,21,8484304,-3,15,0.23076,D,0,4,20242025,0,0,0.05063,L,79,Uvis Balinskis,FLA,881.723
