assists,gamesPlayed,gamesStarted,fullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,8,6,Derek Wilkinson,0,17,3.28414,Wilkinson,4,,0,8459081,0,0.88513,131.0,19971998,L,148.0,0,TBL,1.0,18635,2
0,12,12,Hank Bassen,0,40,3.33796,Bassen,9,,2,8449804,0,0.88505,308.0,19551956,L,348.0,1,CHI,1.0,43140,2
0,11,5,Jean-Francois Labbe,0,27,3.59148,Labbe,4,,2,8459239,0,0.88412,206.0,20022003,L,233.0,0,CBJ,0.0,27064,2
0,8,8,Scott Darling,0,27,3.3363,Darling,4,2.0,0,8474152,0,0.88412,206.0,20182019,L,233.0,0,CAR,,29134,2
0,14,8,Alex Auld,0,36,3.34866,Auld,4,2.0,0,8467913,0,0.88387,274.0,20112012,L,310.0,0,OTT,,38702,2
0,4,3,Sam St. Laurent,0,13,4.14783,St. Laurent,1,,0,8451743,0,0.88288,98.0,19851986,L,111.0,1,NJD,0.0,11283,2
0,10,9,Matt Delguidice,0,28,3.95775,Delguidice,5,,2,8446368,0,0.88284,211.0,19911992,R,239.0,0,BOS,1.0,25469,2
1,6,5,Leland Irving,0,15,3.33251,Irving,1,1.0,0,8473414,1,0.88281,113.0,20122013,L,128.0,0,CGY,,16204,2
0,27,27,Jimmy Howard,0,96,4.19957,Howard,23,2.0,0,8470657,0,0.88249,721.0,20192020,L,817.0,0,DET,,82294,2
0,2,2,Mike Moffat,0,6,3.0,Moffat,0,,0,8449651,0,0.88235,45.0,19811982,L,51.0,0,BOS,0.0,7200,2
0,14,9,Sam St. Laurent,0,38,3.75844,St. Laurent,6,,2,8451743,0,0.88235,285.0,19891990,L,323.0,0,DET,1.0,36398,2
0,4,2,Martin Brodeur,0,10,3.36103,Brodeur,1,,0,8455710,0,0.88235,75.0,19911992,L,85.0,0,NJD,0.0,10711,2
0,9,7,Adam Berkhoel,0,30,3.80228,Berkhoel,4,1.0,0,8468720,0,0.88235,225.0,20052006,L,255.0,0,ATL,,28404,2
0,3,3,Edward Pasquale,0,12,3.95676,Pasquale,1,0.0,0,8475277,0,0.88235,90.0,20182019,L,102.0,0,TBL,,10918,2
0,8,6,Bob Janecyk,0,28,4.10006,Janecyk,3,,2,8448219,0,0.88185,209.0,19831984,L,237.0,0,CHI,1.0,24585,2
0,18,16,Brian Boucher,0,54,3.34336,Boucher,11,3.0,0,8462052,0,0.88157,402.0,20062007,L,456.0,1,"CHI,CBJ",,58145,2
0,3,3,John Vanbiesbrouck,0,10,3.35195,Vanbiesbrouck,1,,2,8452157,0,0.88095,74.0,19831984,L,84.0,0,NYR,0.0,10740,2
0,4,3,Niklas Backstrom,0,13,3.35171,Backstrom,2,0.0,0,8473404,0,0.88073,96.0,20152016,L,109.0,0,CGY,,13963,2
0,7,5,Ken Broderick,0,26,4.33333,Broderick,4,,0,8449839,0,0.88018,191.0,19691970,R,217.0,0,MNS,0.0,21600,2
0,5,4,Joaquin Gage,0,15,3.45511,Gage,2,,0,8459045,0,0.88,110.0,20002001,L,125.0,0,EDM,0.0,15629,2
0,8,8,Pelle Lindbergh,0,35,4.39376,Lindbergh,4,,0,8448853,0,0.87931,255.0,19811982,L,290.0,0,PHI,2.0,28677,2
0,19,11,Chad Johnson,0,49,3.62746,Johnson,11,0.0,0,8473434,0,0.87931,357.0,20182019,L,406.0,1,"STL,ANA",,48629,2
0,13,8,Jeff Zatkoff,0,27,2.94331,Zatkoff,7,1.0,0,8473553,0,0.87892,196.0,20162017,L,223.0,0,LAK,,33024,2
0,7,7,Rick St. Croix,0,20,3.04658,St. Croix,4,,0,8451626,0,0.87878,145.0,19771978,L,165.0,0,PHI,1.0,23633,2
1,7,4,Jonas Gustavsson,0,17,2.92054,Gustavsson,2,1.0,2,8475361,1,0.87857,123.0,20122013,L,140.0,0,DET,,20955,2
0,14,9,Rich Parent,0,43,3.69724,Parent,7,,2,8465962,0,0.87818,310.0,19992000,L,353.0,0,TBL,1.0,41869,2
0,11,7,Barry Brust,0,30,3.70078,Brust,4,1.0,0,8470264,0,0.87755,215.0,20062007,L,245.0,0,LAK,,29183,2
1,16,10,Michael Hutchinson,0,54,4.28883,Hutchinson,6,3.0,0,8474636,1,0.87731,379.0,20222023,R,432.0,0,CBJ,,45327,2
0,6,4,Les Kuntar,0,16,3.18091,Kuntar,2,,2,8456917,0,0.87692,114.0,19931994,L,130.0,0,MTL,0.0,18108,2
0,10,10,Lindsay Middlebrook,0,40,4.15224,Middlebrook,8,,0,8449588,0,0.87654,284.0,19791980,R,324.0,0,WIN,0.0,34680,2
0,8,5,Cory Schneider,0,20,3.37647,Schneider,4,1.0,0,8471239,0,0.87654,142.0,20082009,L,162.0,0,VAN,,21324,2
1,4,3,Michael Wall,0,10,2.97471,Wall,2,0.0,0,8471526,1,0.87654,71.0,20062007,L,81.0,0,ANA,,12102,2
0,9,9,Dennis Riggin,0,31,3.45724,Riggin,6,,0,8450100,0,0.87649,220.0,19591960,L,251.0,1,DET,1.0,32280,2
0,12,10,Chris Terreri,0,37,3.42135,Terreri,9,,2,8451860,0,0.87625,262.0,19992000,L,299.0,0,NJD,0.0,38932,2
0,19,16,Andrew Raycroft,0,63,3.91831,Raycroft,9,5.0,0,8467453,0,0.87622,446.0,20072008,L,509.0,1,TOR,,57882,2
1,17,15,Dunc Wilson,0,58,4.17449,Wilson,10,,0,8450148,1,0.87606,410.0,19781979,L,468.0,0,VAN,2.0,50018,2
1,3,3,Yves Belanger,0,7,3.0,Belanger,0,,0,8445403,1,0.875,49.0,19761977,L,56.0,0,STL,0.0,8400,2
0,5,4,Michael Leighton,0,14,3.91912,Leighton,2,0.0,0,8468038,0,0.875,98.0,20062007,L,112.0,0,"NSH,PHI",,12860,2
1,5,5,Ken Broderick,0,16,3.20195,Broderick,2,,0,8449839,1,0.87401,111.0,19731974,R,127.0,0,BOS,1.0,17989,2
0,6,4,Calvin Pickard,0,16,3.16292,Pickard,1,1.0,0,8475717,0,0.87401,111.0,20202021,L,127.0,0,DET,,18211,2
0,10,10,Eric Comrie,0,32,3.69301,Comrie,7,0.0,0,8477480,0,0.87401,222.0,20232024,L,254.0,0,BUF,,31194,2
0,14,12,Gary Inness,0,44,3.64498,Inness,9,,2,8448175,0,0.87356,304.0,19791980,L,348.0,0,WSH,2.0,43457,2
0,20,19,Gary Smith,0,77,3.99302,Smith,14,,12,8451528,0,0.87314,530.0,19771978,L,607.0,0,"WSH,MNS",4.0,69421,2
0,4,4,Mikko Koskinen,0,15,4.33004,Koskinen,1,0.0,0,8475156,0,0.87288,103.0,20102011,L,118.0,0,NYI,,12471,2
0,17,12,Grant Fuhr,0,59,4.03013,Fuhr,9,,2,8446991,0,0.87284,405.0,19941995,R,464.0,0,"BUF,LAK",3.0,52703,2
0,16,12,Jacob Markstrom,0,46,3.39337,Markstrom,8,3.0,0,8474593,0,0.87257,315.0,20132014,L,361.0,0,"FLA,VAN",,48801,2
0,9,8,Devon Levi,0,33,4.11956,Levi,7,0.0,0,8482221,0,0.87209,225.0,20242025,L,258.0,0,BUF,,28838,2
0,2,1,Mika Noronen,0,5,2.76837,Noronen,0,,0,8466156,0,0.87179,34.0,20002001,L,39.0,0,BUF,0.0,6502,2
1,14,10,Ron Low,0,51,4.32345,Low,8,,4,8448891,1,0.87153,346.0,19821983,L,397.0,0,"EDM,NJD",1.0,42466,2
1,25,18,Daniel Berthiaume,0,95,4.30026,Berthiaume,17,,2,8445462,1,0.87144,644.0,19921993,L,739.0,0,OTT,1.0,79530,2
0,20,16,Mike Bales,0,72,4.15304,Bales,14,,2,8455501,0,0.87142,488.0,19951996,L,560.0,0,OTT,1.0,62412,2
0,16,9,Joaquin Gage,0,45,3.76551,Gage,8,,4,8459045,0,0.87142,305.0,19951996,L,350.0,0,EDM,1.0,43022,2
0,5,3,Byron Dafoe,0,13,3.38884,Dafoe,2,,0,8455994,0,0.87128,88.0,19931994,L,101.0,0,WSH,0.0,13810,2
0,13,11,Curt Ridley,0,47,4.00454,Ridley,7,,2,8450830,0,0.87016,315.0,19791980,L,362.0,0,"VAN,TOR",2.0,42252,2
0,8,5,Eddie Lack,0,23,4.0161,Lack,4,0.0,0,8475663,0,0.87005,154.0,20172018,L,177.0,0,"CGY,NJD",,20617,2
1,6,5,Ron Tugnutt,0,16,3.41151,Tugnutt,3,,0,8451837,1,0.86991,107.0,19871988,L,123.0,0,QUE,0.0,16884,2
0,6,6,Devin Cooley,0,25,4.97539,Cooley,3,1.0,0,8482445,0,0.86979,167.0,20232024,L,192.0,0,SJS,,18089,2
1,4,3,Michael Leighton,0,12,3.42395,Leighton,2,0.0,0,8468038,1,0.86956,80.0,20162017,L,92.0,0,CAR,,12617,2
0,7,6,Jack Norris,0,22,3.94992,Norris,3,,0,8450054,0,0.86904,146.0,19671968,L,168.0,1,CHI,0.0,20051,2
0,14,11,Gary Simmons,0,44,3.83052,Simmons,7,,8,8450114,0,0.86904,292.0,19771978,L,336.0,0,LAK,2.0,41352,2
1,13,11,Arturs Irbe,0,48,4.46488,Irbe,6,,0,8456692,1,0.86849,317.0,19911992,L,365.0,0,SJS,3.0,38702,2
0,12,10,Robbie Tallas,0,35,3.34999,Tallas,7,,0,8459306,0,0.86792,230.0,20002001,L,265.0,0,CHI,0.0,37612,2
0,12,8,Ken Ellacott,0,41,4.46542,Ellacott,3,,0,8446625,0,0.86731,268.0,19821983,L,309.0,0,VAN,4.0,33054,2
0,6,4,Harri Sateri,0,21,4.22299,Sateri,2,1.0,0,8474667,0,0.86624,136.0,20212022,L,157.0,0,ARI,,17902,2
0,11,9,Steve Passmore,0,38,3.69779,Passmore,5,,4,8459132,0,0.86619,246.0,20022003,L,284.0,0,CHI,2.0,36995,2
0,15,15,Murray Bannerman,0,62,4.31479,Bannerman,10,,0,8445249,0,0.8655,399.0,19801981,R,461.0,0,CHI,2.0,51729,2
1,23,19,Ken Wregget,0,102,4.82542,Wregget,15,,10,8452535,1,0.86454,651.0,19841985,L,753.0,0,TOR,3.0,76097,2
0,5,4,Cal Petersen,0,18,3.90009,Petersen,2,0.0,0,8477361,0,0.86363,114.0,20232024,R,132.0,0,PHI,,16615,2
0,14,7,Fred Brathwaite,0,40,3.99556,Brathwaite,5,,0,8459252,0,0.86301,252.0,19941995,L,292.0,0,EDM,1.0,36040,2
0,2,1,Cleon Daskalakis,0,7,4.3366,Daskalakis,0,,0,8446316,0,0.86274,44.0,19861987,L,51.0,0,BOS,0.0,5811,2
0,22,17,Ed Staniowski,0,80,4.33806,Staniowski,11,,2,8451655,0,0.86135,497.0,19791980,L,577.0,0,STL,3.0,66389,2
0,10,9,Arturs Silovs,0,33,3.64965,Silovs,6,1.0,2,8481668,0,0.86134,205.0,20242025,L,238.0,0,VAN,,32551,2
0,9,3,Jon Casey,0,25,3.79666,Casey,3,,0,8446011,0,0.86111,155.0,19951996,L,180.0,0,STL,0.0,23705,2
0,6,4,Corey Schwab,0,16,3.57475,Schwab,1,,2,8457969,0,0.86086,99.0,19992000,L,115.0,0,VAN,1.0,16113,2
0,10,7,Jeff Reese,0,40,4.93725,Reese,6,,4,8450743,0,0.85964,245.0,19881989,L,285.0,0,TOR,1.0,29166,2
0,15,13,Gilles Villemure,0,57,4.2963,Villemure,7,,0,8450138,0,0.85925,348.0,19751976,R,405.0,0,CHI,5.0,47762,2
0,7,5,Robb Stauber,0,22,3.96535,Stauber,3,,0,8451685,0,0.85897,134.0,19941995,L,156.0,0,"LAK,BUF",0.0,19973,2
0,10,5,Vincent Tremblay,0,28,5.13368,Tremblay,1,,0,8451958,0,0.85786,169.0,19791980,L,197.0,0,TOR,0.0,19635,2
0,8,5,Mika Noronen,0,22,3.89629,Noronen,3,0.0,2,8466156,0,0.85714,132.0,20052006,L,154.0,0,"BUF,VAN",,20327,2
1,8,3,Doug Soetaert,0,24,5.28796,Soetaert,2,,0,8451595,1,0.85628,143.0,19751976,L,167.0,0,NYR,0.0,16339,2
0,24,10,Kevin Hodson,0,47,3.66789,Hodson,7,,2,8459357,0,0.85626,280.0,19992000,L,327.0,0,TBL,4.0,46130,2
0,8,4,Yves Belanger,0,19,3.48003,Belanger,0,,0,8445403,0,0.85606,113.0,19791980,L,132.0,0,BOS,3.0,19655,2
1,4,2,Mark Holden,0,15,4.22039,Holden,0,,0,8447940,1,0.85576,89.0,19841985,L,104.0,0,WIN,0.0,12795,2
1,36,35,Jeff Hackett,0,176,5.28127,Hackett,30,,4,8447449,1,0.85573,1044.0,19921993,L,1220.0,0,SJS,1.0,119971,2
0,10,10,Scott Gordon,0,53,5.32618,Gordon,8,,0,8447291,0,0.85558,314.0,19891990,L,367.0,0,QUE,0.0,35823,2
0,5,4,Marty Turco,0,16,3.68357,Turco,2,0.0,2,8460612,0,0.85454,94.0,20112012,L,110.0,0,BOS,,15637,2
1,30,25,Michel Dion,0,138,5.33986,Dion,19,,2,8446429,1,0.85209,795.0,19831984,L,933.0,0,PIT,4.0,93036,2
0,6,5,Steve Valiquette,0,19,3.73995,Valiquette,3,0.0,0,8465161,0,0.85156,109.0,20092010,L,128.0,1,NYR,,18289,2
1,11,11,Mike Palmateer,0,47,4.83635,Palmateer,7,,6,8450132,1,0.84984,266.0,19811982,R,313.0,0,WSH,2.0,34985,2
0,11,9,Andre Racicot,0,37,4.44429,Racicot,6,,0,8450657,0,0.84959,209.0,19931994,L,246.0,0,MTL,2.0,29971,2
0,14,12,Dave Dryden,0,53,4.29323,Dryden,7,,0,8446488,0,0.849,298.0,19791980,L,351.0,0,EDM,3.0,44442,2
0,17,16,Bob Champoux,0,80,5.20541,Champoux,11,,0,8449852,0,0.84819,447.0,19731974,L,527.0,0,CGS,3.0,55327,2
0,4,3,Jimmy Waite,0,14,4.60273,Waite,0,,0,8452246,0,0.84782,78.0,19891990,L,92.0,0,CHI,0.0,10950,2
0,7,6,Wade Flaherty,0,31,5.17505,Flaherty,4,,0,8456264,0,0.84653,171.0,19961997,L,202.0,0,SJS,0.0,21565,2
1,18,14,Brian Hayward,0,86,5.55027,Hayward,14,,2,8447701,1,0.84615,473.0,19921993,L,559.0,0,SJS,1.0,55781,2
0,6,6,Bob Mason,0,29,4.92452,Mason,4,,0,8449286,0,0.84574,159.0,19901991,R,188.0,0,VAN,0.0,21200,2
0,12,10,Ed Dyck,0,45,4.64196,Dyck,5,,0,8449913,0,0.84536,246.0,19731974,L,291.0,0,VAN,2.0,34899,2
0,4,4,Tuukka Rask,0,14,4.27807,Rask,2,0.0,2,8471695,0,0.84444,76.0,20212022,L,90.0,0,BOS,,11781,2
0,13,10,Doug Soetaert,0,58,5.17151,Soetaert,7,,14,8451595,0,0.84196,309.0,19861987,L,367.0,0,NYR,2.0,40375,2
1,11,10,Al Jensen,0,54,5.1851,Jensen,7,,0,8448275,1,0.83928,282.0,19861987,L,336.0,0,"WSH,LAK",1.0,37492,2
2,24,20,Phil Myre,0,112,5.36534,Myre,17,,0,8449784,2,0.83861,582.0,19811982,L,694.0,0,CLR,2.0,75149,2
0,8,7,Brian Ford,0,48,6.31578,Ford,6,,0,8446899,0,0.83838,249.0,19841985,L,297.0,0,PIT,0.0,27360,2
0,8,5,Steve Penney,0,30,4.68241,Penney,4,,0,8450311,0,0.83783,155.0,19871988,R,185.0,0,WIN,1.0,23065,2
0,9,9,Doug Keans,0,37,4.89202,Keans,3,,7,8448410,0,0.837,190.0,19801981,L,227.0,0,LAK,1.0,27228,2
0,11,7,Cayden Primeau,0,41,4.69734,Primeau,3,1.0,2,8480051,0,0.836,209.0,20242025,L,250.0,0,MTL,,31422,2
0,3,2,Michel Dumas,0,7,3.4682,Dumas,0,,0,8449903,0,0.83333,35.0,19741975,L,42.0,0,CHI,0.0,7266,2
0,12,7,Jean Claude Bergeron,0,42,4.23493,Bergeron,6,,0,8445438,0,0.832,208.0,19951996,L,250.0,0,TBL,2.0,35703,2
0,10,6,Jacques Caron,0,38,4.90146,Caron,5,,2,8445966,0,0.83185,188.0,19731974,L,226.0,0,VAN,1.0,27910,2
0,4,4,Manny Fernandez,0,16,3.93254,Fernandez,2,0.0,0,8458988,0,0.83157,79.0,20072008,L,95.0,1,BOS,,14647,2
0,3,3,Norm Foster,0,14,4.56852,Foster,1,,0,8446937,0,0.82926,68.0,19901991,L,82.0,0,BOS,0.0,11032,2
0,6,6,Tom Draper,0,26,4.34379,Draper,4,,0,8446480,0,0.82894,126.0,19891990,L,152.0,0,WIN,0.0,21548,2
0,6,6,Marc Behrend,0,32,5.49539,Behrend,4,,0,8445457,0,0.82608,152.0,19831984,L,184.0,0,WIN,0.0,20963,2
0,12,11,Rick St. Croix,0,56,5.35188,St. Croix,9,,0,8451626,0,0.82445,263.0,19841985,L,319.0,0,TOR,0.0,37669,2
0,7,6,Pete Lopresti,0,28,4.88301,Lopresti,4,,0,8448886,0,0.82165,129.0,19781979,L,157.0,0,MNS,0.0,20643,2
1,8,6,Michel Plasse,0,35,5.43431,Plasse,3,,0,8450468,1,0.82051,160.0,19811982,L,195.0,0,QUE,1.0,23186,2
0,9,6,Marc Behrend,0,40,5.69507,Behrend,5,,0,8445457,0,0.81651,178.0,19851986,L,218.0,0,WIN,0.0,25285,2
1,18,12,Eddie Mio,0,83,6.32541,Mio,7,,2,8449618,1,0.81637,369.0,19851986,L,452.0,0,DET,0.0,47238,2
0,5,4,Jari Kaarela,0,22,6.0,Kaarela,2,,2,8448412,0,0.80869,93.0,19801981,L,115.0,0,CLR,0.0,13200,2
0,5,5,Johnny Bower,0,13,2.6,Bower,2,,0,8449835,0,,,19541955,L,,0,NYR,1.0,18000,2
0,4,3,Art Brooks,0,23,6.27272,Brooks,2,,0,8449841,0,,,19171918,R,,0,TAN,0.0,13200,2
0,9,9,Steve Buzinski,0,55,5.89285,Buzinski,6,,0,8449847,0,,,19421943,L,,0,NYR,1.0,33600,2
0,6,6,Lorne Chabot,0,25,4.05405,Chabot,3,,0,8449850,0,,,19361937,L,,1,NYA,1.0,22200,2
0,6,6,Maurice Courteau,0,33,5.5,Courteau,4,,0,8449857,0,,,19431944,L,,0,BOS,0.0,21600,2
0,3,3,Wilf Cude,0,13,4.33333,Cude,1,,0,8449861,0,,,19401941,L,,0,MTL,0.0,10800,2
0,29,29,Wilf Cude,0,130,4.38448,Cude,23,,0,8449861,0,,,19301931,L,,1,QUA,3.0,106740,2
0,5,5,Jake Forbes,0,21,4.2,Forbes,3,,0,8449918,0,,,19191920,L,,0,TSP,0.0,18000,2
0,2,2,Emile Francis,0,4,2.0,Francis,0,,0,8449922,0,,,19481949,L,,0,NYR,0.0,7200,2
0,3,3,Dave Gatherum,0,3,1.0,Gatherum,0,,0,8449968,0,,,19531954,L,,1,DET,1.0,10800,2
0,4,4,Jack Gelineau,0,12,3.0,Gelineau,2,,0,8449977,0,,,19481949,L,,0,BOS,0.0,14400,2
0,5,5,Benny Grant,0,18,3.38557,Grant,2,,0,8449983,0,,,19311932,L,,0,TOR,1.0,19140,2
0,7,7,George Hainsworth,0,21,2.73913,Hainsworth,3,,0,8449987,0,,,19361937,L,,0,"TOR,MTL",2.0,27600,2
0,2,2,Glenn Hall,0,2,1.0,Hall,0,,0,8449988,0,,,19541955,L,,0,DET,0.0,7200,2
0,15,13,Joe Miller,0,47,3.43483,Miller,11,,0,8450043,0,,,19301931,L,,0,QUA,1.0,49260,2
0,2,2,Ivan Mitchell,0,6,3.0,Mitchell,0,,0,8450044,0,,,19211922,L,,0,TSP,0.0,7200,2
0,4,4,Ivan Mitchell,0,22,5.5,Mitchell,2,,0,8450044,0,,,19201921,L,,0,TSP,0.0,14400,2
0,3,3,Jacques Plante,0,4,1.33333,Plante,0,,0,8450066,0,,,19521953,L,,0,MTL,1.0,10800,2
0,12,12,Chuck Rayner,0,44,3.41622,Rayner,7,,0,8450096,0,,,19401941,L,,0,NYA,3.0,46367,2
0,5,5,Harvey Teno,0,15,3.0,Teno,3,,0,8450126,0,,,19381939,L,,0,DET,0.0,18000,2
0,1,0,Bob Mason,0,0,0.0,Mason,0,,0,8449286,0,1.0,5.0,19851986,R,5.0,0,WSH,0.0,979,1
0,1,1,Claude Pronovost,0,0,0.0,Pronovost,0,,2,8450068,0,1.0,31.0,19551956,L,31.0,1,BOS,0.0,3600,1
0,1,0,Michael Rosati,0,0,0.0,Rosati,0,,0,8451013,0,1.0,12.0,19981999,L,12.0,0,WSH,0.0,1687,1
0,1,0,Patrick Roy,0,0,0.0,Roy,0,,0,8451033,0,1.0,2.0,19841985,L,2.0,0,MTL,0.0,1200,1
0,1,0,Corey Hirsch,0,0,0.0,Hirsch,0,,0,8458680,0,1.0,8.0,20002001,L,8.0,0,WSH,0.0,1200,1
0,1,0,Cody Rudkowsky,0,0,0.0,Rudkowsky,0,,0,8467830,0,1.0,10.0,20022003,L,10.0,0,STL,0.0,1803,1
0,1,1,Tuukka Rask,0,0,0.0,Rask,0,0.0,0,8471695,0,1.0,35.0,20082009,L,35.0,1,BOS,,3598,1
0,1,0,Alex Stalock,0,0,0.0,Stalock,0,0.0,0,8471774,0,1.0,9.0,20102011,L,9.0,0,SJS,,1787,1
0,1,1,Maxime Lagace,0,0,0.0,Lagace,0,0.0,0,8476509,0,1.0,29.0,20202021,L,29.0,1,PIT,,3600,1
0,1,1,Matt Murray,0,0,0.0,Murray,0,0.0,0,8483575,0,1.0,23.0,20232024,L,23.0,1,DAL,,3600,1
0,1,1,Anton Khudobin,0,1,1.0,Khudobin,0,0.0,0,8471418,0,0.97777,44.0,20112012,L,45.0,0,BOS,,3600,1
0,3,3,Roger Crozier,0,2,1.16147,Crozier,0,,0,8449859,0,0.96721,59.0,19761977,R,61.0,0,WSH,0.0,6199,1
0,1,1,John Vanbiesbrouck,0,1,1.0,Vanbiesbrouck,0,,0,8452157,0,0.96666,29.0,19811982,L,30.0,0,NYR,0.0,3600,1
0,1,1,John Davidson,0,1,1.0,Davidson,0,,2,8446323,0,0.96551,28.0,19811982,L,29.0,0,NYR,0.0,3600,1
0,1,1,Brian Elliott,0,1,1.00502,Elliott,0,0.0,0,8470880,0,0.96551,28.0,20072008,L,29.0,0,OTT,,3582,1
0,1,1,Erik Portillo,0,1,1.02359,Portillo,0,0.0,0,8481707,0,0.96551,28.0,20242025,L,29.0,0,LAK,,3517,1
0,1,1,Jon Gillies,0,1,1.0,Gillies,0,0.0,0,8476903,0,0.96428,27.0,20162017,L,28.0,0,CGY,,3600,1
0,1,1,Peter McDuffe,0,1,1.0,McDuffe,0,,0,8449426,0,0.96153,25.0,19721973,L,26.0,0,NYR,0.0,3600,1
0,1,1,Damian Rhodes,0,1,1.0,Rhodes,0,,0,8457791,0,0.96153,25.0,19901991,L,26.0,0,TOR,0.0,3600,1
0,1,1,Louis Domingue,0,1,1.0,Domingue,0,0.0,0,8475839,0,0.96153,25.0,20232024,R,26.0,0,NYR,,3600,1
0,2,0,Tom McCollum,0,1,0.91047,McCollum,0,0.0,0,8474591,0,0.96,24.0,20142015,L,25.0,0,DET,,3954,1
0,1,1,George Gardner,0,1,1.0,Gardner,0,,0,8449967,0,0.95833,23.0,19651966,L,24.0,0,DET,0.0,3600,1
0,1,1,Dustin Wolf,0,1,1.00166,Wolf,0,0.0,0,8481692,0,0.95833,23.0,20222023,L,24.0,0,CGY,,3594,1
0,1,1,Ray Leblanc,0,1,1.0,Leblanc,0,,0,8457025,0,0.95454,21.0,19911992,R,22.0,0,CHI,0.0,3600,1
0,1,1,Richard Shulmistra,0,1,1.0,Shulmistra,0,,0,8458932,0,0.95238,20.0,19992000,L,21.0,0,FLA,0.0,3600,1
0,2,2,Louis Domingue,0,4,2.02105,Domingue,1,0.0,0,8475839,0,0.9518,79.0,20212022,R,83.0,0,PIT,,7125,1
0,2,1,Keith Kinkaid,0,2,1.36596,Kinkaid,0,0.0,0,8476234,0,0.95,38.0,20222023,L,40.0,0,"BOS,COL",,5271,1
0,2,2,Marc Lamothe,0,3,1.445,Lamothe,0,,0,8459028,0,0.94827,55.0,20032004,L,58.0,0,DET,1.0,7474,1
0,2,2,Troy Grosenick,0,3,1.52069,Grosenick,1,0.0,0,8477234,0,0.94827,55.0,20142015,L,58.0,1,SJS,,7102,1
0,1,1,Kristers Gudlevskis,0,2,2.00724,Gudlevskis,0,0.0,0,8477356,0,0.94736,36.0,20132014,L,38.0,0,TBL,,3587,1
0,2,2,Roberto Romano,0,3,1.44,Romano,0,,0,8450993,0,0.94642,53.0,19931994,L,56.0,0,PIT,1.0,7500,1
0,4,4,Jack McCartan,0,7,1.75,McCartan,1,,0,8450028,0,0.94531,121.0,19591960,L,128.0,0,NYR,2.0,14400,1
0,2,1,Curtis McElhinney,0,2,1.67208,McElhinney,0,0.0,0,8470147,0,0.94444,34.0,20112012,L,36.0,0,PHX,,4306,1
0,2,2,Alex Stalock,0,3,1.51366,Stalock,1,0.0,0,8471774,0,0.94444,51.0,20162017,L,54.0,0,MIN,,7135,1
0,2,1,Manny Fernandez,0,2,1.72869,Fernandez,0,,0,8458988,0,0.94285,33.0,19971998,L,35.0,0,DAL,0.0,4165,1
0,1,1,Niklas Svedberg,0,2,1.9726,Svedberg,0,0.0,0,8476844,0,0.94285,33.0,20132014,L,35.0,0,BOS,,3650,1
0,2,1,Yaroslav Askarov,0,2,1.46938,Askarov,0,0.0,0,8482137,0,0.94285,33.0,20232024,R,35.0,0,NSH,,4900,1
0,2,1,Wade Dubielewicz,0,3,1.71537,Dubielewicz,0,,0,8470584,0,0.94,47.0,20032004,L,50.0,0,NYI,1.0,6296,1
0,2,2,Dylan Ferguson,0,5,2.52383,Ferguson,1,0.0,0,8480263,0,0.93975,78.0,20222023,L,83.0,0,OTT,,7132,1
0,2,1,Garret Sparks,0,3,1.85153,Sparks,0,0.0,0,8476343,0,0.93617,44.0,20212022,L,47.0,0,LAK,,5833,1
0,2,2,Sebastien Charpentier,0,5,2.46137,Charpentier,1,,0,8462120,0,0.93589,73.0,20012002,L,78.0,0,WSH,0.0,7313,1
0,2,0,Al Smith,0,2,1.92102,Smith,0,,0,8451474,0,0.93548,29.0,19651966,L,31.0,0,TOR,0.0,3748,1
0,2,1,Sebastien Caron,0,2,1.3608,Caron,0,0.0,0,8467959,0,0.93548,29.0,20062007,L,31.0,0,"CHI,ANA",,5291,1
0,1,1,Keith Kinkaid,0,2,2.0,Kinkaid,0,0.0,0,8476234,0,0.93548,29.0,20212022,L,31.0,0,NYR,,3600,1
0,5,3,Linus Ullmark,0,8,1.9975,Ullmark,2,0.0,0,8476999,0,0.93495,115.0,20172018,L,123.0,0,BUF,,14418,1
0,4,3,Gilles Villemure,0,8,2.4,Villemure,2,,0,8450138,0,0.93388,113.0,19671968,R,121.0,1,NYR,0.0,12000,1
0,5,3,Craig Anderson,0,8,2.21317,Anderson,1,1.0,0,8467950,0,0.93103,108.0,20062007,L,116.0,0,FLA,,13013,1
0,2,2,Cayden Primeau,0,5,2.51889,Primeau,1,0.0,0,8480051,0,0.93055,67.0,20192020,L,72.0,0,MTL,,7146,1
0,2,1,John Curry,0,4,3.01381,Curry,0,0.0,0,8474202,0,0.92982,53.0,20132014,L,57.0,0,MIN,,4778,1
0,1,1,Jimmy Waite,0,2,2.0,Waite,0,,0,8452246,0,0.92857,26.0,19901991,L,28.0,0,CHI,0.0,3600,1
0,1,1,Ilya Bryzgalov,0,2,1.98401,Bryzgalov,0,,0,8468524,0,0.92857,26.0,20032004,L,28.0,0,ANA,0.0,3629,1
0,5,3,Corey Crawford,0,8,2.14142,Crawford,2,0.0,0,8470645,0,0.92857,104.0,20072008,L,112.0,1,CHI,,13449,1
